Date,Open,High,Low,Close,Volume
8/12/2021 17:26:00,4.87,4.93,4.79,4.87,279947
9/12/2021 17:26:00,4.85,4.96,4.83,4.86,229193
10/12/2021 17:26:00,4.92,4.92,4.82,4.85,199315
13/12/2021 17:26:00,4.87,4.93,4.76,4.76,176887
14/12/2021 17:26:00,4.76,4.91,4.75,4.8,288972
15/12/2021 17:26:00,4.75,4.93,4.75,4.81,254692
16/12/2021 17:26:00,4.87,5.06,4.85,4.9,324164
17/12/2021 17:26:00,4.96,5.12,4.86,5.02,699778
20/12/2021 17:26:00,4.95,5.04,4.84,5.01,331843
21/12/2021 17:26:00,5.03,5.15,5.01,5.05,317423
22/12/2021 17:26:00,5.09,5.17,5.04,5.15,271270
23/12/2021 17:26:00,5.16,5.18,5.02,5.02,179794
27/12/2021 17:26:00,5.01,5.15,5.01,5.08,188823
28/12/2021 17:26:00,5.11,5.17,5.06,5.06,213907
29/12/2021 17:26:00,5.05,5.13,5.01,5.1,149980
30/12/2021 17:26:00,5.04,5.1,5.04,5.06,94975
3/1/2022 17:26:00,5.06,5.4,5.06,5.33,745242
4/1/2022 17:26:00,5.38,5.4,5.25,5.26,357906
5/1/2022 17:26:00,5.29,5.38,5.25,5.28,190039
6/1/2022 17:26:00,5.2,5.23,5.09,5.12,265655
7/1/2022 17:26:00,5.12,5.18,5.05,5.06,255025
10/1/2022 17:26:00,5.13,5.13,4.91,4.92,290078
11/1/2022 17:26:00,4.98,5.06,4.94,4.95,136423
12/1/2022 17:26:00,5,5.22,4.99,5.11,410753
13/1/2022 17:26:00,5.05,5.18,5.05,5.13,252816
14/1/2022 17:26:00,5.1,5.13,5,5.02,179569
17/1/2022 17:26:00,5.1,5.2,5.06,5.13,225178
18/1/2022 17:26:00,5.13,5.13,5.04,5.08,142267
19/1/2022 17:26:00,5.04,5.1,5,5.06,159764
20/1/2022 17:26:00,5.01,5.25,5.01,5.19,364316
21/1/2022 17:26:00,5.12,5.19,5.04,5.06,197204
24/1/2022 17:26:00,5.03,5.06,4.77,4.77,582757
25/1/2022 17:26:00,4.9,4.9,4.63,4.68,248962
26/1/2022 17:26:00,4.74,4.93,4.72,4.9,288710
27/1/2022 17:26:00,4.9,5.07,4.84,5.02,274895
28/1/2022 17:26:00,5.06,5.08,4.92,4.94,180124
31/1/2022 17:26:00,5.02,5.09,4.92,4.97,274630
1/2/2022 17:26:00,4.96,5.06,4.92,5.03,304045
2/2/2022 17:26:00,5.05,5.21,4.99,5.09,431535
3/2/2022 17:26:00,5.09,5.12,4.95,4.96,219367
4/2/2022 17:26:00,4.96,5.03,4.86,4.94,277462
7/2/2022 17:26:00,4.92,4.96,4.82,4.85,233653
8/2/2022 17:26:00,4.82,4.84,4.77,4.79,223549
9/2/2022 17:26:00,4.79,4.9,4.78,4.9,221573
10/2/2022 17:26:00,4.93,4.97,4.84,4.87,155224
11/2/2022 17:26:00,4.86,4.9,4.79,4.87,111984
14/2/2022 17:26:00,4.77,4.79,4.63,4.79,496887
15/2/2022 17:26:00,4.78,4.96,4.75,4.93,225529
16/2/2022 17:26:00,4.96,5.04,4.88,4.97,243922
17/2/2022 17:26:00,5,5.09,4.87,4.92,323980
18/2/2022 17:26:00,4.95,4.97,4.83,4.85,156619
21/2/2022 17:26:00,4.8,4.89,4.76,4.82,176330
22/2/2022 17:26:00,4.66,4.84,4.6,4.79,157466
23/2/2022 17:26:00,4.79,4.88,4.69,4.69,99641
24/2/2022 17:26:00,4.54,4.55,4.31,4.5,592705
25/2/2022 17:26:00,4.55,4.8,4.55,4.75,279094
28/2/2022 17:26:00,4.69,4.78,4.59,4.72,220305
1/3/2022 17:26:00,4.72,4.78,4.56,4.56,271448
2/3/2022 17:26:00,4.55,4.68,4.45,4.66,405274
3/3/2022 17:26:00,4.72,4.72,4.43,4.43,218575
4/3/2022 17:26:00,4.4,4.43,4,4,420774
7/3/2022 17:26:00,4,4.08,3.61,3.96,613232
8/3/2022 17:26:00,3.89,4.16,3.86,3.88,206290
9/3/2022 17:26:00,4.06,4.36,3.95,4.3,676938
10/3/2022 17:26:00,4.36,4.36,4.1,4.13,269922
11/3/2022 17:26:00,4.17,4.38,4.11,4.27,312762
14/3/2022 17:26:00,4.27,4.43,4.27,4.32,142200
15/3/2022 17:26:00,4.32,4.32,4.17,4.22,208334
16/3/2022 17:26:00,4.1,4.32,4.08,4.12,670328
17/3/2022 17:26:00,4.18,4.32,4.08,4.17,519017
18/3/2022 17:26:00,4.22,4.23,4.08,4.16,183475
21/3/2022 17:26:00,4.21,4.21,4.07,4.07,170306
22/3/2022 17:26:00,4.1,4.14,4.07,4.1,112008
23/3/2022 17:26:00,4.1,4.11,3.99,4,213989
24/3/2022 17:26:00,4,4.09,3.95,3.97,218805
25/3/2022 17:26:00,3.95,4.04,3.92,3.96,258839
28/3/2022 17:26:00,3.96,4.03,3.93,3.93,369988
29/3/2022 17:26:00,3.99,4.09,3.94,4.04,443940
30/3/2022 17:26:00,4.06,4.07,3.97,4.03,236829
31/3/2022 17:26:00,4,4.01,3.84,3.84,398201
1/4/2022 17:26:00,3.88,3.88,3.75,3.75,357475
4/4/2022 17:26:00,3.8,3.8,3.66,3.69,266376
5/4/2022 17:26:00,3.72,3.81,3.65,3.67,278493
6/4/2022 17:26:00,3.66,3.69,3.43,3.47,695080
7/4/2022 17:26:00,3.51,3.59,3.46,3.51,365382
8/4/2022 17:26:00,3.52,3.59,3.48,3.54,94595
11/4/2022 17:26:00,3.57,3.57,3.44,3.5,199246
12/4/2022 17:26:00,3.49,3.5,3.44,3.49,125982
13/4/2022 17:26:00,3.44,3.49,3.4,3.47,267281
14/4/2022 17:26:00,3.5,3.55,3.45,3.47,176901
19/4/2022 17:26:00,3.45,3.49,3.4,3.46,184389
20/4/2022 17:26:00,3.46,3.52,3.46,3.48,111879
21/4/2022 17:26:00,3.5,3.69,3.5,3.55,339311
22/4/2022 17:26:00,3.52,3.54,3.46,3.48,238858
25/4/2022 17:26:00,3.51,3.51,3.36,3.39,160895
26/4/2022 17:26:00,3.39,3.41,3.3,3.32,177866
27/4/2022 17:26:00,3.32,3.35,3.25,3.3,173857
28/4/2022 17:26:00,3.28,3.39,3.27,3.31,140207
29/4/2022 17:26:00,3.33,3.51,3.33,3.47,263538
2/5/2022 17:26:00,3.45,3.45,3.36,3.43,91283
3/5/2022 17:26:00,3.43,3.47,3.42,3.45,110389
4/5/2022 17:26:00,3.49,3.5,3.35,3.35,210630
5/5/2022 17:26:00,3.45,3.48,3.34,3.34,150613
6/5/2022 17:26:00,3.39,3.46,3.3,3.42,152645
9/5/2022 17:26:00,3.4,3.45,3.26,3.26,113706
10/5/2022 17:26:00,3.3,3.38,3.3,3.3,77400
11/5/2022 17:26:00,3.35,3.52,3.35,3.48,129669
12/5/2022 17:26:00,3.47,3.47,3.36,3.38,87794
13/5/2022 17:26:00,3.38,3.53,3.38,3.45,132446
16/5/2022 17:26:00,3.44,3.55,3.44,3.51,93962
17/5/2022 17:26:00,3.56,3.63,3.51,3.52,148332
18/5/2022 17:26:00,3.55,3.58,3.42,3.42,124085
19/5/2022 17:26:00,3.41,3.49,3.36,3.48,101346
20/5/2022 17:26:00,3.52,3.55,3.41,3.43,94323
23/5/2022 17:26:00,3.64,3.64,3.42,3.5,157457
24/5/2022 17:26:00,3.51,3.51,3.34,3.35,265942
25/5/2022 17:26:00,3.35,3.35,3.27,3.33,174568
26/5/2022 17:26:00,3.33,3.49,3.33,3.48,141164
27/5/2022 17:26:00,3.48,3.71,3.47,3.67,551808
30/5/2022 17:26:00,3.71,3.8,3.7,3.7,318686
31/5/2022 17:26:00,3.75,3.75,3.64,3.64,112914
1/6/2022 17:26:00,3.68,3.73,3.65,3.66,105840
2/6/2022 17:26:00,3.7,3.7,3.64,3.64,23412
3/6/2022 17:26:00,3.69,3.69,3.54,3.54,97247
6/6/2022 17:26:00,3.54,3.8,3.54,3.76,280569
7/6/2022 17:26:00,3.76,3.77,3.67,3.75,152136
8/6/2022 17:26:00,3.77,3.85,3.75,3.8,265013
9/6/2022 17:26:00,3.84,3.84,3.61,3.65,221767
10/6/2022 17:26:00,3.64,3.64,3.45,3.45,186676
13/6/2022 17:26:00,3.41,3.41,3.3,3.34,142457
14/6/2022 17:26:00,3.38,3.38,3.27,3.27,131202
15/6/2022 17:26:00,3.29,3.39,3.29,3.39,77145
16/6/2022 17:26:00,3.35,3.37,3.2,3.22,132550
17/6/2022 17:26:00,3.2,3.27,3.18,3.24,117796
20/6/2022 17:26:00,3.21,3.32,3.17,3.21,306697
21/6/2022 17:26:00,3.25,3.28,3.2,3.22,49438
22/6/2022 17:26:00,3.25,3.25,3.1,3.12,100491
23/6/2022 17:26:00,3.15,3.15,2.91,3.01,292049
24/6/2022 17:26:00,3.01,3.03,2.95,3,137223
27/6/2022 17:26:00,3.01,3.09,3,3.03,132670
28/6/2022 17:26:00,3.04,3.07,2.98,3.03,98965
29/6/2022 17:26:00,3.01,3.04,2.89,2.9,143330
30/6/2022 17:26:00,2.86,2.88,2.75,2.83,279230
1/7/2022 17:26:00,2.79,2.89,2.79,2.85,82341
4/7/2022 17:26:00,2.88,2.88,2.78,2.8,77120
5/7/2022 17:26:00,2.76,2.81,2.68,2.73,112470
6/7/2022 17:26:00,2.74,2.77,2.72,2.76,66550
7/7/2022 17:26:00,2.78,2.86,2.77,2.86,171207
8/7/2022 17:26:00,2.92,2.92,2.84,2.92,130721
11/7/2022 17:26:00,2.91,2.98,2.87,2.9,127693
12/7/2022 17:26:00,2.89,2.92,2.84,2.91,95049
13/7/2022 17:26:00,2.83,2.87,2.77,2.84,75715
14/7/2022 17:26:00,2.77,2.82,2.71,2.75,85458
15/7/2022 17:26:00,2.79,2.83,2.75,2.81,96975
18/7/2022 17:26:00,2.85,2.92,2.84,2.92,47140
19/7/2022 17:26:00,2.91,2.95,2.87,2.95,64520
20/7/2022 17:26:00,2.97,3.03,2.94,3.03,113579
21/7/2022 17:26:00,2.98,2.98,2.88,2.95,86863
22/7/2022 17:26:00,2.95,3.03,2.95,2.98,50846
25/7/2022 17:26:00,3.02,3.02,2.92,2.93,62620
26/7/2022 17:26:00,2.92,2.96,2.84,2.94,163877
27/7/2022 17:26:00,2.9,2.94,2.79,2.8,222883
28/7/2022 17:26:00,2.77,2.85,2.75,2.77,255201
29/7/2022 17:26:00,2.82,2.94,2.81,2.89,266275
1/8/2022 17:26:00,2.93,3.18,2.9,3.1,308736
2/8/2022 17:26:00,3.13,3.13,3.01,3.1,116708
3/8/2022 17:26:00,3.08,3.19,3.08,3.13,153494
4/8/2022 17:26:00,3.13,3.22,3.12,3.18,146690
5/8/2022 17:26:00,3.21,3.21,3.14,3.16,84931
8/8/2022 17:26:00,3.21,3.25,3.17,3.22,90618
9/8/2022 17:26:00,3.23,3.25,3.09,3.09,191418
10/8/2022 17:26:00,3.13,3.2,3.04,3.2,62209
11/8/2022 17:26:00,3.2,3.2,3.17,3.19,28347
12/8/2022 17:26:00,3.19,3.26,3.16,3.24,95314
16/8/2022 17:26:00,3.26,3.28,3.19,3.19,73499
17/8/2022 17:26:00,3.2,3.2,3.07,3.08,96923
18/8/2022 17:26:00,3.09,3.11,3.05,3.1,73689
19/8/2022 17:26:00,3.07,3.08,2.99,3.01,65850
22/8/2022 17:26:00,2.97,2.99,2.94,2.95,78340
23/8/2022 17:26:00,2.98,3.02,2.94,3.02,75046
24/8/2022 17:26:00,3.03,3.08,2.96,3.08,52783
25/8/2022 17:26:00,3.14,3.14,3.03,3.05,74971
26/8/2022 17:26:00,3.06,3.07,2.94,2.95,81016
29/8/2022 17:26:00,2.96,2.96,2.87,2.91,62464
30/8/2022 17:26:00,2.95,2.99,2.92,2.99,47445
31/8/2022 17:26:00,2.98,3,2.94,2.95,42331
1/9/2022 17:26:00,2.99,2.99,2.87,2.92,55799
2/9/2022 17:26:00,2.89,2.97,2.89,2.91,35546
5/9/2022 17:26:00,2.92,2.92,2.86,2.88,25789
6/9/2022 17:26:00,2.89,2.89,2.75,2.78,126148
7/9/2022 17:26:00,2.75,2.83,2.75,2.79,91461
8/9/2022 17:26:00,2.8,2.84,2.74,2.8,79548
9/9/2022 17:26:00,2.85,2.91,2.85,2.87,62894
12/9/2022 17:26:00,2.91,2.96,2.91,2.94,50748
13/9/2022 17:26:00,2.94,3.1,2.94,3.04,180990
14/9/2022 17:26:00,3.08,3.08,2.94,2.96,41864
15/9/2022 17:26:00,2.97,2.99,2.92,2.92,43916
16/9/2022 17:26:00,2.91,2.91,2.85,2.85,62017
19/9/2022 17:26:00,2.85,2.87,2.8,2.83,106436
20/9/2022 17:26:00,2.85,2.86,2.74,2.84,95815
21/9/2022 17:26:00,2.85,2.86,2.8,2.82,37738
22/9/2022 17:26:00,2.79,2.85,2.73,2.74,81103
23/9/2022 17:26:00,2.75,2.8,2.69,2.78,185953
26/9/2022 17:26:00,2.77,2.8,2.71,2.74,70607
27/9/2022 17:26:00,2.78,2.84,2.7,2.7,57717
28/9/2022 17:26:00,2.74,2.8,2.64,2.78,201783
29/9/2022 17:26:00,2.78,2.81,2.72,2.8,67831
30/9/2022 17:26:00,2.8,2.84,2.79,2.84,75096
3/10/2022 17:26:00,2.75,2.91,2.75,2.89,120237
4/10/2022 17:26:00,2.87,3.02,2.86,2.91,161147
5/10/2022 17:26:00,2.95,3,2.9,2.98,57715
6/10/2022 17:26:00,2.99,3.04,2.99,3.01,42267
7/10/2022 17:26:00,3.02,3.04,2.94,2.94,40838
10/10/2022 17:26:00,2.94,3.03,2.93,3,65731
11/10/2022 17:26:00,2.95,3.02,2.94,2.98,93393
12/10/2022 17:26:00,2.96,3.05,2.95,2.98,99411
13/10/2022 17:26:00,3,3.06,2.94,3.02,111334
14/10/2022 17:26:00,3,3.06,2.99,3,61637
17/10/2022 17:26:00,3.02,3.07,2.98,3.03,43850
18/10/2022 17:26:00,3.07,3.2,3.06,3.14,386573
19/10/2022 17:26:00,3.11,3.15,3.08,3.1,100431
20/10/2022 17:26:00,3.1,3.17,3.03,3.11,70400
21/10/2022 17:26:00,3.09,3.1,3.03,3.07,36550
24/10/2022 17:26:00,3.06,3.11,3.05,3.1,50376
25/10/2022 17:26:00,3.1,3.12,3.05,3.09,51872
26/10/2022 17:26:00,3.11,3.17,3.1,3.14,90811
27/10/2022 17:26:00,3.14,3.18,3.11,3.11,65066
28/10/2022 17:26:00,3.15,3.15,3.06,3.14,49950
31/10/2022 17:26:00,3.16,3.18,3.13,3.13,81289
1/11/2022 17:26:00,3.12,3.2,3.09,3.09,109223
2/11/2022 17:26:00,3.12,3.16,3.04,3.06,120580
3/11/2022 17:26:00,3.04,3.07,3.01,3.02,37898
4/11/2022 17:26:00,3.06,3.09,3.02,3.05,46770
7/11/2022 17:26:00,3.04,3.17,3.04,3.14,148410
8/11/2022 17:26:00,3.17,3.25,3.14,3.24,154226
9/11/2022 17:26:00,3.24,3.34,3.24,3.27,150055
10/11/2022 17:26:00,3.23,3.33,3.22,3.32,94136
11/11/2022 17:26:00,3.34,3.42,3.33,3.42,196681
14/11/2022 17:26:00,3.45,3.57,3.4,3.46,219236
15/11/2022 17:26:00,3.55,3.67,3.41,3.42,344910
16/11/2022 17:26:00,3.47,3.47,3.32,3.33,122195
17/11/2022 17:26:00,3.31,3.37,3.26,3.28,98707
18/11/2022 17:26:00,3.24,3.38,3.24,3.35,87466
21/11/2022 17:26:00,3.39,3.4,3.31,3.32,66717
22/11/2022 17:26:00,3.3,3.46,3.25,3.3,94285
23/11/2022 17:26:00,3.32,3.38,3.32,3.37,58593
24/11/2022 17:26:00,3.34,3.44,3.34,3.43,51982
25/11/2022 17:26:00,3.44,3.45,3.39,3.44,39223
28/11/2022 17:26:00,3.39,3.46,3.36,3.36,57773
29/11/2022 17:26:00,3.39,3.39,3.31,3.31,42123
30/11/2022 17:26:00,3.35,3.37,3.3,3.3,36028
1/12/2022 17:26:00,3.35,3.35,3.29,3.33,142945
2/12/2022 17:26:00,3.28,3.37,3.28,3.29,95434
5/12/2022 17:26:00,3.27,3.3,3.25,3.25,38567
6/12/2022 17:26:00,3.27,3.27,3.15,3.15,112126
7/12/2022 17:26:00,3.2,3.2,3.05,3.07,104118
8/12/2022 17:26:00,3.06,3.06,3.01,3.03,62015
9/12/2022 17:26:00,3.04,3.06,3,3.03,128283
12/12/2022 17:26:00,3,3.04,2.95,2.96,122747
13/12/2022 17:26:00,2.99,3,2.95,2.99,280850
14/12/2022 17:26:00,2.99,3,2.95,2.99,136333
15/12/2022 17:26:00,2.99,2.99,2.84,2.87,326227
16/12/2022 17:26:00,2.84,2.84,2.77,2.81,236817
19/12/2022 17:26:00,2.78,2.85,2.78,2.81,100346
20/12/2022 17:26:00,2.83,2.85,2.78,2.82,79680
21/12/2022 17:26:00,2.85,2.93,2.85,2.89,91226
22/12/2022 17:26:00,2.93,2.96,2.85,2.87,97017
23/12/2022 17:26:00,2.87,2.95,2.86,2.92,52734
27/12/2022 17:26:00,2.94,2.94,2.87,2.87,59558
28/12/2022 17:26:00,2.84,2.87,2.82,2.82,55575
29/12/2022 17:26:00,2.83,2.87,2.81,2.85,40976
30/12/2022 17:26:00,2.86,2.88,2.83,2.86,43333
2/1/2023 17:26:00,2.92,2.96,2.9,2.95,71920
3/1/2023 17:26:00,2.94,2.96,2.9,2.91,93893
4/1/2023 17:26:00,2.91,3.01,2.91,2.98,130338
5/1/2023 17:26:00,2.96,3.01,2.95,3,45981
6/1/2023 17:26:00,3,3.03,2.96,3.03,86783
9/1/2023 17:26:00,3,3.08,3,3.07,78988
10/1/2023 17:26:00,3.05,3.06,3.03,3.03,34204
11/1/2023 17:26:00,3.05,3.11,3.05,3.06,65583
12/1/2023 17:26:00,3.1,3.17,3.06,3.13,124683
13/1/2023 17:26:00,3.15,3.18,3.09,3.13,106155
16/1/2023 17:26:00,3.17,3.17,3.1,3.11,100530
17/1/2023 17:26:00,3.14,3.21,3.12,3.19,167758
18/1/2023 17:26:00,3.2,3.31,3.19,3.27,188861
19/1/2023 17:26:00,3.27,3.27,3.16,3.16,121020
20/1/2023 17:26:00,3.17,3.23,3.17,3.21,94107
23/1/2023 17:26:00,3.23,3.26,3.22,3.23,53068
24/1/2023 17:26:00,3.26,3.26,3.21,3.24,50302
25/1/2023 17:26:00,3.25,3.25,3.19,3.23,74405
26/1/2023 17:26:00,3.23,3.29,3.23,3.25,111422
27/1/2023 17:26:00,3.27,3.28,3.22,3.24,55879
30/1/2023 17:26:00,3.25,3.29,3.22,3.24,160817
31/1/2023 17:26:00,3.26,3.26,3.13,3.17,160226
1/2/2023 17:26:00,3.2,3.23,3.18,3.18,61528
2/2/2023 17:26:00,3.2,3.33,3.2,3.32,155001
3/2/2023 17:26:00,3.35,3.4,3.3,3.38,134220
6/2/2023 17:26:00,3.33,3.39,3.31,3.36,46422
7/2/2023 17:26:00,3.36,3.38,3.27,3.38,103986
8/2/2023 17:26:00,3.39,3.45,3.35,3.4,146505
9/2/2023 17:26:00,3.43,3.83,3.43,3.8,606705
10/2/2023 17:26:00,3.78,3.82,3.57,3.6,342587
13/2/2023 17:26:00,3.61,3.73,3.57,3.59,186320
14/2/2023 17:26:00,3.64,3.64,3.48,3.5,123111
15/2/2023 17:26:00,3.54,3.58,3.52,3.57,71637
16/2/2023 17:26:00,3.58,3.66,3.53,3.57,93494
17/2/2023 17:26:00,3.55,3.59,3.5,3.5,77903
20/2/2023 17:26:00,3.5,3.51,3.45,3.45,46134
21/2/2023 17:26:00,3.45,3.46,3.33,3.41,100971
22/2/2023 17:26:00,3.37,3.37,3.31,3.34,51919
23/2/2023 17:26:00,3.31,3.48,3.31,3.4,65053
24/2/2023 17:26:00,3.45,3.45,3.35,3.39,32764
27/2/2023 17:26:00,3.43,3.49,3.4,3.45,52345
28/2/2023 17:26:00,3.43,3.46,3.39,3.4,33584
1/3/2023 17:26:00,3.42,3.43,3.32,3.32,46409
2/3/2023 17:26:00,3.33,3.33,3.24,3.31,86027
3/3/2023 17:26:00,3.31,3.38,3.28,3.37,63259
6/3/2023 17:26:00,3.34,3.38,3.32,3.36,42236
7/3/2023 17:26:00,3.32,3.37,3.3,3.32,46190
8/3/2023 17:26:00,3.29,3.33,3.25,3.3,41202
9/3/2023 17:26:00,3.3,3.31,3.26,3.28,16889
10/3/2023 17:26:00,3.28,3.32,3.23,3.28,56670
13/3/2023 17:26:00,3.32,3.32,3.11,3.17,153934
14/3/2023 17:26:00,3.19,3.28,3.17,3.27,71932
15/3/2023 17:26:00,3.27,3.27,3.11,3.13,86125
16/3/2023 17:26:00,3.25,3.38,3.2,3.38,223052
17/3/2023 17:26:00,3.53,3.57,3.38,3.45,282397
20/3/2023 17:26:00,3.38,3.43,3.3,3.31,330041
21/3/2023 17:26:00,3.33,3.4,3.32,3.34,59746
22/3/2023 17:26:00,3.29,3.34,3.24,3.27,43455
23/3/2023 17:26:00,3.26,3.27,3.16,3.2,86343
24/3/2023 17:26:00,3.24,3.24,3.07,3.07,127748
27/3/2023 17:26:00,3.17,3.17,2.96,3.04,148056
28/3/2023 17:26:00,3.04,3.07,2.97,2.98,114377
29/3/2023 17:26:00,3,3.07,3,3.02,228173
30/3/2023 17:26:00,3.08,3.11,3.04,3.1,296006
31/3/2023 17:26:00,3.12,3.19,3.06,3.08,149834
3/4/2023 17:26:00,3.06,3.23,3.04,3.17,308546
4/4/2023 17:26:00,3.17,3.22,3.1,3.1,123740
5/4/2023 17:26:00,3.14,3.14,3.05,3.07,140132
6/4/2023 17:26:00,3.05,3.1,3.05,3.1,178327
11/4/2023 17:26:00,3.1,3.12,3.04,3.1,396075
12/4/2023 17:26:00,3.07,3.14,3.05,3.05,289043
13/4/2023 17:26:00,3.07,3.1,3.02,3.03,180348
14/4/2023 17:26:00,3.04,3.05,2.99,3,123989
17/4/2023 17:26:00,3.01,3.02,2.92,2.92,257895
18/4/2023 17:26:00,2.92,2.98,2.87,2.96,254797
19/4/2023 17:26:00,2.93,2.97,2.92,2.96,190695
20/4/2023 17:26:00,2.98,2.98,2.93,2.95,339924
21/4/2023 17:26:00,2.92,2.95,2.91,2.95,101005
24/4/2023 17:26:00,2.95,3.02,2.94,3.02,104709
25/4/2023 17:26:00,3,3,2.91,2.91,138157
26/4/2023 17:26:00,2.91,2.93,2.88,2.9,73655
27/4/2023 17:26:00,2.91,2.95,2.89,2.92,73607
28/4/2023 17:26:00,2.93,2.97,2.91,2.95,191075
2/5/2023 17:26:00,2.97,2.99,2.9,2.91,189534
3/5/2023 17:26:00,2.92,2.95,2.89,2.91,101358
4/5/2023 17:26:00,2.89,2.9,2.83,2.88,131610
5/5/2023 17:26:00,2.88,2.97,2.87,2.93,49454
8/5/2023 17:26:00,2.96,2.99,2.95,2.97,68514
9/5/2023 17:26:00,2.95,2.98,2.93,2.94,97413
10/5/2023 17:26:00,2.92,2.94,2.9,2.92,122478
11/5/2023 17:26:00,2.92,2.95,2.87,2.89,86429
12/5/2023 17:26:00,2.89,2.91,2.86,2.88,72882
15/5/2023 17:26:00,2.92,2.92,2.85,2.89,75092
16/5/2023 17:26:00,2.94,3.18,2.94,3.14,764908
17/5/2023 17:26:00,3.18,3.18,3.06,3.11,245075
18/5/2023 17:26:00,3.13,3.15,3.03,3.06,172307
19/5/2023 17:26:00,3.1,3.12,3.06,3.11,145666
22/5/2023 17:26:00,3.14,3.21,3.1,3.15,252677
23/5/2023 17:26:00,3.18,3.18,3.06,3.06,97717
24/5/2023 17:26:00,3.07,3.1,3.02,3.04,120520
25/5/2023 17:26:00,3.08,3.08,3.01,3.03,90795
26/5/2023 17:26:00,3.07,3.07,2.99,3.06,97474
29/5/2023 17:26:00,3.02,3.1,3.02,3.09,93196
30/5/2023 17:26:00,3.07,3.19,3.07,3.13,217418
31/5/2023 17:26:00,3.12,3.12,3.01,3.02,208112
1/6/2023 17:26:00,3.03,3.09,3,3.05,151397
2/6/2023 17:26:00,3.06,3.08,3.04,3.06,53423
5/6/2023 17:26:00,3.07,3.09,3.01,3.04,83804
6/6/2023 17:26:00,3.07,3.07,3.01,3.03,82132
7/6/2023 17:26:00,3.03,3.04,3,3.02,126068
8/6/2023 17:26:00,3,3.02,2.97,2.98,139488
9/6/2023 17:26:00,2.98,3.01,2.96,2.99,67266
12/6/2023 17:26:00,3.01,3.01,2.92,2.95,200183
13/6/2023 17:26:00,2.96,2.97,2.91,2.94,134414
14/6/2023 17:26:00,2.94,2.97,2.92,2.94,85720
15/6/2023 17:26:00,2.94,2.94,2.86,2.91,145826
16/6/2023 17:26:00,2.91,2.94,2.9,2.92,151578
19/6/2023 17:26:00,2.92,2.92,2.84,2.85,294793
20/6/2023 17:26:00,2.85,2.88,2.81,2.81,78886
21/6/2023 17:26:00,2.82,2.82,2.78,2.79,90257
22/6/2023 17:26:00,2.78,2.83,2.75,2.83,106145
23/6/2023 17:26:00,2.8,2.82,2.77,2.77,60482
26/6/2023 17:26:00,2.78,2.79,2.74,2.76,58847
27/6/2023 17:26:00,2.78,2.78,2.73,2.75,69715
28/6/2023 17:26:00,2.74,2.76,2.73,2.74,139843
29/6/2023 17:26:00,2.76,2.76,2.72,2.76,176515
30/6/2023 17:26:00,2.76,2.81,2.74,2.8,71288
3/7/2023 17:26:00,2.82,2.88,2.8,2.85,96167
4/7/2023 17:26:00,2.83,2.87,2.83,2.84,112888
5/7/2023 17:26:00,2.84,2.84,2.8,2.81,65369
6/7/2023 17:26:00,2.79,2.86,2.79,2.84,169010
7/7/2023 17:26:00,2.83,2.99,2.83,2.98,366853
10/7/2023 17:26:00,2.99,2.99,2.92,2.93,97921
11/7/2023 17:26:00,2.93,3.02,2.93,3.02,106084
12/7/2023 17:26:00,3.03,3.05,2.95,2.96,131253
13/7/2023 17:26:00,2.99,3.01,2.97,3,102456
14/7/2023 17:26:00,2.99,3,2.95,2.96,56618
17/7/2023 17:26:00,2.92,3.06,2.92,3.05,182203
18/7/2023 17:26:00,3.06,3.07,3,3,115421
19/7/2023 17:26:00,3.01,3.08,3.01,3.06,172878
20/7/2023 17:26:00,3.06,3.06,3,3.01,188396
21/7/2023 17:26:00,3.02,3.02,2.96,2.98,82399
24/7/2023 17:26:00,2.99,3.03,2.94,3.02,175417
25/7/2023 17:26:00,3.03,3.07,3.02,3.05,165156
26/7/2023 17:26:00,3.06,3.09,3.05,3.09,99786
27/7/2023 17:26:00,3.09,3.15,3.08,3.09,213198
28/7/2023 17:26:00,3.1,3.1,3.04,3.08,76570
31/7/2023 17:26:00,3.07,3.1,3.05,3.09,96716
1/8/2023 17:26:00,3.09,3.11,3.05,3.05,81938
2/8/2023 17:26:00,3.04,3.07,3.02,3.04,113616
3/8/2023 17:26:00,3.06,3.06,3.02,3.05,98686
4/8/2023 17:26:00,3.05,3.06,3.03,3.05,49591
7/8/2023 17:26:00,3.06,3.08,3.01,3.02,129314
8/8/2023 17:26:00,3.01,3.06,2.97,3.05,164504
9/8/2023 17:26:00,3.02,3.09,3.02,3.06,54711
10/8/2023 17:26:00,3.05,3.08,3.03,3.06,93012
11/8/2023 17:26:00,3.02,3.07,3.02,3.04,38194
